order_id,product_id,timestamp,quantity,discount_applied,customer_rating
ORD-0007737,PRD-0224,2026-05-31 07:00:00,2,0.05,2
ORD-0007738,PRD-0006,2026-03-30 13:00:00,1,0.1,5
ORD-0007739,PRD-0103,2026-05-26 16:00:00,1,0.0,4
ORD-0007740,PRD-0010,2026-04-04 08:00:00,3,0.1,5
ORD-0007741,PRD-0071,2026-01-17 16:00:00,3,0.0,2
ORD-0007742,PRD-0090,2026-03-31 20:00:00,1,0.05,5
ORD-0007743,PRD-0226,2026-04-10 00:00:00,1,0.0,3
ORD-0007744,PRD-0158,2026-01-16 02:00:00,4,0.05,5
ORD-0007745,PRD-0228,2026-06-14 02:00:00,3,0.0,5
ORD-0007746,PRD-0405,2026-06-10 11:00:00,1,0.0,5
ORD-0007747,PRD-0126,2026-05-23 04:00:00,4,0.2,1
ORD-0007748,PRD-0444,2026-04-07 02:00:00,4,0.0,4
ORD-0007749,PRD-0209,2026-08-16 06:00:00,4,0.1,2
ORD-0007750,PRD-0097,2026-01-04 12:00:00,4,0.0,5
ORD-0007751,PRD-0074,2026-08-24 01:00:00,3,0.0,5
ORD-0007752,PRD-0115,2026-03-18 00:00:00,4,0.1,5
ORD-0007753,PRD-0191,2026-06-11 21:00:00,3,0.0,3
ORD-0007754,PRD-0495,2026-01-13 19:00:00,4,0.1,4
ORD-0007755,PRD-0170,2026-07-01 13:00:00,4,0.0,4
ORD-0007756,PRD-0307,2026-03-22 01:00:00,2,0.0,4
ORD-0007757,PRD-0448,2026-01-27 06:00:00,3,0.05,5
ORD-0007758,PRD-0204,2026-07-18 23:00:00,2,0.0,2
ORD-0007759,PRD-0056,2026-07-26 16:00:00,2,0.0,5
ORD-0007760,PRD-0208,2026-04-09 19:00:00,4,0.05,5
ORD-0007761,PRD-0041,2026-05-18 12:00:00,3,0.0,5
ORD-0007762,PRD-0032,2026-08-31 13:00:00,1,0.0,5
ORD-0007763,PRD-0015,2026-06-02 19:00:00,4,0.1,4
ORD-0007764,PRD-0062,2026-01-31 06:00:00,3,0.1,5
ORD-0007765,PRD-0155,2026-08-12 04:00:00,2,0.0,3
ORD-0007766,PRD-0284,2026-03-10 16:00:00,3,0.0,3
ORD-0007767,PRD-0209,2026-06-29 16:00:00,4,0.05,5
ORD-0007768,PRD-0320,2026-02-22 21:00:00,3,0.0,5
ORD-0007769,PRD-0494,2026-07-09 07:00:00,2,0.0,2
ORD-0007770,PRD-0187,2026-01-14 06:00:00,3,0.2,3
ORD-0007771,PRD-0498,2026-05-25 19:00:00,3,0.0,5
ORD-0007772,PRD-0442,2026-04-26 18:00:00,2,0.0,4
ORD-0007773,PRD-0130,2026-05-08 10:00:00,4,0.1,5
ORD-0007774,PRD-0127,2026-08-03 17:00:00,1,0.05,4
ORD-0007775,PRD-0292,2026-06-22 06:00:00,2,0.1,3
ORD-0007776,PRD-0114,2026-03-08 18:00:00,2,0.0,5
ORD-0007777,PRD-0199,2026-04-05 00:00:00,4,0.0,5
ORD-0007778,PRD-0013,2026-02-04 13:00:00,4,0.1,5
ORD-0007779,PRD-0271,2026-02-05 15:00:00,3,0.0,5
ORD-0007780,PRD-0089,2026-04-21 08:00:00,2,0.05,4
ORD-0007781,PRD-0215,2026-03-19 10:00:00,3,0.0,5
ORD-0007782,PRD-0444,2026-02-15 22:00:00,3,0.05,4
ORD-0007783,PRD-0278,2026-08-22 04:00:00,4,0.0,5
ORD-0007784,PRD-0447,2026-04-14 09:00:00,4,0.0,4
ORD-0007785,PRD-0474,2026-03-17 20:00:00,3,0.0,4
ORD-0007786,PRD-0481,2026-07-25 17:00:00,2,0.05,4
ORD-0007787,PRD-0203,2026-03-28 15:00:00,2,0.0,5
ORD-0007788,PRD-0074,2026-05-12 14:00:00,3,0.05,2
ORD-0007789,PRD-0025,2026-04-12 16:00:00,1,0.0,5
ORD-0007790,PRD-0101,2026-06-03 12:00:00,1,0.0,4
ORD-0007791,PRD-0176,2026-02-22 07:00:00,4,0.05,4
ORD-0007792,PRD-0427,2026-05-04 05:00:00,2,0.0,4
ORD-0007793,PRD-0117,2026-06-02 03:00:00,3,0.0,1
ORD-0007794,PRD-0166,2026-04-04 07:00:00,3,0.0,5
ORD-0007795,PRD-0041,2026-03-22 19:00:00,2,0.05,5
ORD-0007796,PRD-0429,2026-01-12 05:00:00,4,0.2,5
ORD-0007797,PRD-0344,2026-07-21 06:00:00,4,0.0,1
ORD-0007798,PRD-0424,2026-06-19 08:00:00,1,0.0,5
ORD-0007799,PRD-0366,2026-07-27 11:00:00,2,0.0,4
ORD-0007800,PRD-0120,2026-06-07 07:00:00,2,0.05,5
ORD-0007801,PRD-0097,2026-02-16 08:00:00,3,0.0,3
ORD-0007802,PRD-0145,2026-01-28 00:00:00,2,0.05,5
ORD-0007803,PRD-0216,2026-02-19 03:00:00,1,0.0,5
ORD-0007804,PRD-0229,2026-03-31 06:00:00,2,0.1,4
ORD-0007805,PRD-0313,2026-01-01 16:00:00,3,0.0,2
ORD-0007806,PRD-0130,2026-01-05 20:00:00,1,0.2,5
ORD-0007807,PRD-0352,2026-07-31 14:00:00,3,0.0,1
ORD-0007808,PRD-0377,2026-03-06 09:00:00,2,0.0,5
ORD-0007809,PRD-0318,2026-05-12 07:00:00,4,0.05,5
ORD-0007810,PRD-0472,2026-04-23 05:00:00,2,0.05,5
ORD-0007811,PRD-0137,2026-06-20 09:00:00,2,0.0,5
ORD-0007812,PRD-0324,2026-07-30 18:00:00,3,0.2,4
ORD-0007813,PRD-0337,2026-02-23 04:00:00,4,0.0,4
ORD-0007814,PRD-0273,2026-05-16 00:00:00,2,0.0,4
ORD-0007815,PRD-0117,2026-07-25 22:00:00,1,0.0,5
ORD-0007816,PRD-0306,2026-06-07 20:00:00,1,0.0,5
ORD-0007817,PRD-0368,2026-01-16 11:00:00,3,0.05,5
ORD-0007818,PRD-0094,2026-04-27 23:00:00,3,0.0,5
ORD-0007819,PRD-0168,2026-08-26 14:00:00,4,0.0,5
ORD-0007820,PRD-0442,2026-01-07 11:00:00,3,0.0,5
ORD-0007821,PRD-0203,2026-04-21 21:00:00,4,0.0,4
ORD-0007822,PRD-0341,2026-01-20 08:00:00,2,0.2,5
ORD-0007823,PRD-0149,2026-07-23 06:00:00,1,0.1,5
ORD-0007824,PRD-0402,2026-07-24 03:00:00,1,0.0,3
ORD-0007825,PRD-0183,2026-06-29 19:00:00,1,0.0,1
ORD-0007826,PRD-0413,2026-03-15 21:00:00,3,0.2,4
ORD-0007827,PRD-0152,2026-01-05 20:00:00,3,0.0,5
ORD-0007828,PRD-0074,2026-03-29 15:00:00,2,0.0,5
ORD-0007829,PRD-0365,2026-02-27 06:00:00,3,0.0,4
ORD-0007830,PRD-0401,2026-05-14 11:00:00,4,0.0,5
ORD-0007831,PRD-0274,2026-07-03 11:00:00,1,0.1,3
ORD-0007832,PRD-0042,2026-05-28 18:00:00,2,0.0,5
ORD-0007833,PRD-0496,2026-06-15 17:00:00,4,0.2,5
ORD-0007834,PRD-0212,2026-06-29 21:00:00,4,0.0,5
ORD-0007835,PRD-0101,2026-02-19 20:00:00,3,0.0,3
ORD-0007836,PRD-0045,2026-05-23 03:00:00,3,0.2,5
ORD-0007837,PRD-0082,2026-02-03 04:00:00,1,0.1,4
ORD-0007838,PRD-0017,2026-08-23 09:00:00,2,0.05,4
ORD-0007839,PRD-0073,2026-06-12 04:00:00,4,0.0,4
ORD-0007840,PRD-0014,2026-01-07 06:00:00,3,0.05,5
ORD-0007841,PRD-0433,2026-08-31 08:00:00,3,0.0,5
ORD-0007842,PRD-0157,2026-05-16 09:00:00,2,0.0,5
ORD-0007843,PRD-0223,2026-08-24 12:00:00,2,0.05,5
ORD-0007844,PRD-0132,2026-01-05 15:00:00,3,0.05,4
ORD-0007845,PRD-0338,2026-01-29 10:00:00,3,0.05,4
ORD-0007846,PRD-0404,2026-02-18 09:00:00,1,0.05,5
ORD-0007847,PRD-0376,2026-04-10 03:00:00,2,0.0,4
ORD-0007848,PRD-0376,2026-08-24 21:00:00,4,0.0,5
ORD-0007849,PRD-0047,2026-07-27 20:00:00,3,0.05,5
ORD-0007850,PRD-0107,2026-08-15 02:00:00,3,0.0,4
ORD-0007851,PRD-0108,2026-01-07 16:00:00,3,0.0,5
ORD-0007852,PRD-0265,2026-03-01 09:00:00,3,0.0,4
ORD-0007853,PRD-0205,2026-06-02 13:00:00,1,0.0,1
ORD-0007854,PRD-0079,2026-01-12 13:00:00,2,0.2,5
ORD-0007855,PRD-0155,2026-05-22 07:00:00,3,0.0,5
ORD-0007856,PRD-0271,2026-03-06 20:00:00,2,0.0,5
ORD-0007857,PRD-0476,2026-07-11 08:00:00,4,0.05,1
ORD-0007858,PRD-0485,2026-08-17 19:00:00,4,0.0,5
ORD-0007859,PRD-0247,2026-03-21 19:00:00,4,0.2,2
ORD-0007860,PRD-0019,2026-07-17 22:00:00,4,0.0,3
ORD-0007861,PRD-0346,2026-05-10 11:00:00,2,0.1,5
ORD-0007862,PRD-0436,2026-01-13 14:00:00,4,0.0,4
ORD-0007863,PRD-0026,2026-07-08 21:00:00,4,0.0,5
ORD-0007864,PRD-0217,2026-04-26 13:00:00,3,0.0,5
ORD-0007865,PRD-0154,2026-06-28 09:00:00,3,0.0,4
ORD-0007866,PRD-0154,2026-05-16 05:00:00,3,0.1,4
ORD-0007867,PRD-0174,2026-08-25 21:00:00,1,0.0,1
ORD-0007868,PRD-0092,2026-07-18 16:00:00,3,0.05,5
ORD-0007869,PRD-0433,2026-08-12 17:00:00,4,0.0,1
ORD-0007870,PRD-0338,2026-02-11 16:00:00,2,0.1,1
ORD-0007871,PRD-0480,2026-06-09 18:00:00,4,0.05,5
ORD-0007872,PRD-0181,2026-06-16 22:00:00,2,0.0,5
ORD-0007873,PRD-0131,2026-07-19 02:00:00,4,0.0,5
ORD-0007874,PRD-0450,2026-03-13 14:00:00,1,0.05,4
ORD-0007875,PRD-0481,2026-06-09 14:00:00,3,0.0,3
ORD-0007876,PRD-0298,2026-07-29 04:00:00,4,0.0,5
ORD-0007877,PRD-0275,2026-05-13 13:00:00,3,0.05,5
ORD-0007878,PRD-0273,2026-05-01 02:00:00,1,0.2,4
ORD-0007879,PRD-0492,2026-02-11 14:00:00,1,0.1,4
ORD-0007880,PRD-0417,2026-01-12 20:00:00,3,0.0,3
ORD-0007881,PRD-0076,2026-01-18 12:00:00,3,0.0,3
ORD-0007882,PRD-0177,2026-04-01 00:00:00,2,0.2,5
ORD-0007883,PRD-0184,2026-05-08 17:00:00,3,0.0,3
ORD-0007884,PRD-0319,2026-04-05 19:00:00,3,0.0,4
ORD-0007885,PRD-0131,2026-03-04 06:00:00,2,0.2,4
ORD-0007886,PRD-0363,2026-06-11 20:00:00,4,0.0,4
ORD-0007887,PRD-0049,2026-07-12 15:00:00,2,0.0,1
ORD-0007888,PRD-0055,2026-04-16 23:00:00,4,0.05,4
ORD-0007889,PRD-0154,2026-06-21 22:00:00,4,0.0,5
ORD-0007890,PRD-0355,2026-06-27 09:00:00,4,0.0,1
ORD-0007891,PRD-0200,2026-03-18 17:00:00,2,0.0,5
ORD-0007892,PRD-0308,2026-07-20 00:00:00,2,0.0,5
ORD-0007893,PRD-0356,2026-01-31 01:00:00,1,0.2,4
ORD-0007894,PRD-0373,2026-02-28 09:00:00,4,0.0,3
ORD-0007895,PRD-0118,2026-01-19 13:00:00,2,0.0,1
ORD-0007896,PRD-0263,2026-04-27 07:00:00,1,0.0,5
ORD-0007897,PRD-0046,2026-07-08 10:00:00,4,0.05,5
ORD-0007898,PRD-0302,2026-06-06 23:00:00,2,0.05,4
ORD-0007899,PRD-0356,2026-04-17 07:00:00,2,0.0,5
ORD-0007900,PRD-0400,2026-08-24 06:00:00,2,0.0,5
ORD-0007901,PRD-0408,2026-03-23 23:00:00,3,0.05,4
ORD-0007902,PRD-0189,2026-06-12 00:00:00,1,0.0,5
ORD-0007903,PRD-0310,2026-07-20 16:00:00,2,0.0,4
ORD-0007904,PRD-0318,2026-04-24 19:00:00,3,0.0,5
ORD-0007905,PRD-0129,2026-04-20 13:00:00,1,0.0,3
ORD-0007906,PRD-0049,2026-03-23 20:00:00,1,0.2,5
ORD-0007907,PRD-0025,2026-02-14 01:00:00,3,0.1,4
ORD-0007908,PRD-0266,2026-07-21 07:00:00,1,0.05,5
ORD-0007909,PRD-0118,2026-02-01 13:00:00,3,0.1,3
ORD-0007910,PRD-0464,2026-03-16 19:00:00,4,0.05,5
ORD-0007911,PRD-0144,2026-03-10 11:00:00,2,0.2,2
ORD-0007912,PRD-0442,2026-07-22 01:00:00,3,0.0,3
ORD-0007913,PRD-0200,2026-01-01 23:00:00,1,0.0,3
ORD-0007914,PRD-0157,2026-02-21 15:00:00,1,0.05,1
ORD-0007915,PRD-0487,2026-06-22 22:00:00,4,0.0,5
ORD-0007916,PRD-0348,2026-05-10 01:00:00,4,0.0,5
ORD-0007917,PRD-0134,2026-02-24 08:00:00,4,0.0,5
ORD-0007918,PRD-0400,2026-07-31 01:00:00,4,0.0,5
ORD-0007919,PRD-0148,2026-04-16 22:00:00,4,0.0,1
ORD-0007920,PRD-0336,2026-06-04 16:00:00,2,0.0,3
ORD-0007921,PRD-0071,2026-06-14 19:00:00,3,0.0,5
ORD-0007922,PRD-0233,2026-07-08 17:00:00,4,0.1,5
ORD-0007923,PRD-0334,2026-06-29 07:00:00,4,0.05,5
ORD-0007924,PRD-0299,2026-06-26 04:00:00,2,0.1,4
ORD-0007925,PRD-0154,2026-08-16 10:00:00,3,0.1,3
ORD-0007926,PRD-0090,2026-08-10 11:00:00,4,0.0,3
ORD-0007927,PRD-0334,2026-08-13 05:00:00,3,0.0,4
ORD-0007928,PRD-0199,2026-02-24 09:00:00,3,0.0,5
ORD-0007929,PRD-0161,2026-07-06 00:00:00,2,0.2,1
ORD-0007930,PRD-0026,2026-05-13 06:00:00,2,0.0,5
ORD-0007931,PRD-0121,2026-08-09 22:00:00,4,0.05,5
ORD-0007932,PRD-0301,2026-06-01 04:00:00,1,0.0,5
ORD-0007933,PRD-0212,2026-02-02 13:00:00,2,0.2,5
ORD-0007934,PRD-0063,2026-01-24 14:00:00,3,0.0,1
ORD-0007935,PRD-0451,2026-07-12 14:00:00,3,0.1,5
ORD-0007936,PRD-0436,2026-06-22 04:00:00,4,0.0,4
ORD-0007937,PRD-0068,2026-06-28 01:00:00,4,0.0,5
ORD-0007938,PRD-0253,2026-01-27 14:00:00,4,0.0,3
ORD-0007939,PRD-0410,2026-06-04 04:00:00,3,0.2,4
ORD-0007940,PRD-0459,2026-06-23 15:00:00,2,0.0,1
ORD-0007941,PRD-0002,2026-04-10 23:00:00,1,0.2,1
ORD-0007942,PRD-0398,2026-04-22 06:00:00,2,0.05,5
ORD-0007943,PRD-0108,2026-02-18 20:00:00,1,0.05,5
ORD-0007944,PRD-0286,2026-03-13 16:00:00,2,0.0,5
ORD-0007945,PRD-0049,2026-01-05 08:00:00,4,0.0,5
ORD-0007946,PRD-0140,2026-03-12 02:00:00,3,0.0,5
ORD-0007947,PRD-0218,2026-06-29 20:00:00,1,0.2,4
ORD-0007948,PRD-0044,2026-03-19 01:00:00,2,0.2,5
ORD-0007949,PRD-0417,2026-02-05 22:00:00,3,0.05,4
ORD-0007950,PRD-0269,2026-05-24 13:00:00,1,0.0,5
ORD-0007951,PRD-0078,2026-04-17 21:00:00,1,0.0,5
ORD-0007952,PRD-0216,2026-01-13 10:00:00,3,0.2,4
ORD-0007953,PRD-0382,2026-05-02 04:00:00,4,0.0,4
ORD-0007954,PRD-0098,2026-06-22 09:00:00,3,0.1,5
ORD-0007955,PRD-0236,2026-02-02 02:00:00,4,0.0,5
ORD-0007956,PRD-0282,2026-04-16 19:00:00,2,0.0,5
ORD-0007957,PRD-0149,2026-03-02 22:00:00,2,0.1,5
ORD-0007958,PRD-0412,2026-06-10 14:00:00,3,0.0,4
ORD-0007959,PRD-0304,2026-05-10 22:00:00,4,0.0,4
ORD-0007960,PRD-0484,2026-03-30 20:00:00,2,0.2,1
ORD-0007961,PRD-0424,2026-03-13 05:00:00,4,0.05,5
ORD-0007962,PRD-0066,2026-02-11 06:00:00,4,0.05,4
ORD-0007963,PRD-0234,2026-01-30 14:00:00,4,0.05,5
ORD-0007964,PRD-0457,2026-06-29 08:00:00,3,0.0,5
ORD-0007965,PRD-0087,2026-08-12 15:00:00,4,0.0,5
ORD-0007966,PRD-0079,2026-08-11 02:00:00,3,0.0,1
ORD-0007967,PRD-0205,2026-01-02 14:00:00,2,0.0,4
ORD-0007968,PRD-0279,2026-02-23 03:00:00,2,0.0,5
ORD-0007969,PRD-0337,2026-07-22 09:00:00,1,0.05,5
ORD-0007970,PRD-0254,2026-03-01 20:00:00,1,0.0,5
ORD-0007971,PRD-0304,2026-05-05 17:00:00,2,0.05,5
ORD-0007972,PRD-0380,2026-03-03 05:00:00,4,0.0,4
ORD-0007973,PRD-0130,2026-03-29 11:00:00,4,0.0,4
ORD-0007974,PRD-0084,2026-01-16 13:00:00,2,0.0,4
ORD-0007975,PRD-0276,2026-07-29 10:00:00,2,0.1,5
ORD-0007976,PRD-0187,2026-06-27 03:00:00,1,0.0,4
ORD-0007977,PRD-0046,2026-06-17 17:00:00,4,0.0,5
ORD-0007978,PRD-0387,2026-08-24 21:00:00,2,0.05,5
ORD-0007979,PRD-0183,2026-02-16 09:00:00,1,0.0,4
ORD-0007980,PRD-0268,2026-04-24 14:00:00,1,0.0,5
ORD-0007981,PRD-0296,2026-04-10 22:00:00,4,0.2,5
ORD-0007982,PRD-0322,2026-05-15 18:00:00,1,0.0,5
ORD-0007983,PRD-0100,2026-02-22 17:00:00,1,0.0,3
ORD-0007984,PRD-0078,2026-05-11 03:00:00,3,0.05,4
ORD-0007985,PRD-0272,2026-01-28 05:00:00,2,0.0,4
ORD-0007986,PRD-0339,2026-06-23 06:00:00,4,0.0,4
ORD-0007987,PRD-0162,2026-01-22 04:00:00,2,0.0,3
ORD-0007988,PRD-0044,2026-04-08 11:00:00,3,0.0,5
ORD-0007989,PRD-0238,2026-05-12 18:00:00,4,0.0,4
ORD-0007990,PRD-0134,2026-03-12 07:00:00,2,0.0,5
ORD-0007991,PRD-0461,2026-08-19 23:00:00,1,0.0,5
ORD-0007992,PRD-0192,2026-08-30 04:00:00,4,0.0,3
ORD-0007993,PRD-0356,2026-02-27 20:00:00,3,0.1,5
ORD-0007994,PRD-0278,2026-04-02 13:00:00,1,0.05,5
ORD-0007995,PRD-0018,2026-06-12 23:00:00,3,0.1,5
ORD-0007996,PRD-0012,2026-08-13 14:00:00,1,0.0,1
ORD-0007997,PRD-0180,2026-05-03 00:00:00,2,0.0,5
ORD-0007998,PRD-0123,2026-08-26 12:00:00,2,0.0,4
ORD-0007999,PRD-0246,2026-08-07 03:00:00,2,0.1,5
ORD-0008000,PRD-0222,2026-07-19 23:00:00,3,0.0,5
ORD-0008001,PRD-0373,2026-01-22 11:00:00,4,0.0,4
ORD-0008002,PRD-0051,2026-06-02 10:00:00,2,0.0,4
ORD-0008003,PRD-0488,2026-03-18 09:00:00,3,0.0,5
ORD-0008004,PRD-0071,2026-08-12 08:00:00,1,0.0,5
ORD-0008005,PRD-0480,2026-01-02 05:00:00,2,0.0,5
ORD-0008006,PRD-0048,2026-05-14 22:00:00,1,0.0,4
ORD-0008007,PRD-0019,2026-01-14 13:00:00,2,0.05,3
ORD-0008008,PRD-0262,2026-06-06 22:00:00,1,0.0,3
ORD-0008009,PRD-0084,2026-06-21 07:00:00,3,0.05,5
ORD-0008010,PRD-0155,2026-01-05 14:00:00,2,0.0,4
ORD-0008011,PRD-0053,2026-01-05 10:00:00,3,0.0,1
ORD-0008012,PRD-0107,2026-04-12 02:00:00,3,0.0,4
ORD-0008013,PRD-0357,2026-07-02 10:00:00,1,0.0,5
ORD-0008014,PRD-0304,2026-07-01 20:00:00,2,0.0,5
ORD-0008015,PRD-0135,2026-04-16 11:00:00,4,0.0,5
ORD-0008016,PRD-0443,2026-05-12 00:00:00,4,0.0,5
ORD-0008017,PRD-0069,2026-08-10 12:00:00,3,0.0,4
ORD-0008018,PRD-0011,2026-08-12 10:00:00,1,0.0,4
ORD-0008019,PRD-0143,2026-07-15 13:00:00,1,0.0,5
ORD-0008020,PRD-0192,2026-02-03 06:00:00,1,0.0,5
ORD-0008021,PRD-0387,2026-08-13 02:00:00,2,0.0,4
ORD-0008022,PRD-0378,2026-08-08 12:00:00,2,0.2,5
ORD-0008023,PRD-0069,2026-04-12 13:00:00,1,0.0,5
ORD-0008024,PRD-0023,2026-03-25 19:00:00,4,0.0,5
ORD-0008025,PRD-0181,2026-01-18 17:00:00,4,0.05,5
ORD-0008026,PRD-0293,2026-05-07 20:00:00,2,0.05,5
ORD-0008027,PRD-0009,2026-08-31 13:00:00,1,0.2,3
ORD-0008028,PRD-0271,2026-05-18 00:00:00,4,0.1,5
ORD-0008029,PRD-0387,2026-05-02 10:00:00,4,0.05,5
ORD-0008030,PRD-0093,2026-02-21 15:00:00,2,0.2,4
ORD-0008031,PRD-0454,2026-05-22 07:00:00,2,0.0,4
ORD-0008032,PRD-0017,2026-06-25 13:00:00,4,0.05,5
ORD-0008033,PRD-0154,2026-06-16 13:00:00,1,0.1,4
ORD-0008034,PRD-0405,2026-05-06 06:00:00,4,0.05,5
ORD-0008035,PRD-0328,2026-05-07 15:00:00,4,0.2,3
ORD-0008036,PRD-0149,2026-01-25 22:00:00,1,0.0,5
ORD-0008037,PRD-0377,2026-03-28 23:00:00,2,0.0,5
ORD-0008038,PRD-0267,2026-02-19 08:00:00,1,0.2,4
ORD-0008039,PRD-0422,2026-04-25 14:00:00,1,0.0,4
ORD-0008040,PRD-0328,2026-04-18 16:00:00,1,0.05,4
ORD-0008041,PRD-0106,2026-07-18 07:00:00,1,0.0,4
ORD-0008042,PRD-0472,2026-05-27 09:00:00,2,0.05,4
ORD-0008043,PRD-0381,2026-08-25 13:00:00,4,0.2,4
ORD-0008044,PRD-0035,2026-07-17 17:00:00,3,0.0,5
ORD-0008045,PRD-0119,2026-06-18 22:00:00,2,0.0,5
ORD-0008046,PRD-0014,2026-08-21 17:00:00,1,0.0,4
ORD-0008047,PRD-0014,2026-07-02 15:00:00,4,0.1,2
ORD-0008048,PRD-0266,2026-06-14 00:00:00,4,0.05,1
ORD-0008049,PRD-0140,2026-03-12 19:00:00,1,0.0,5
ORD-0008050,PRD-0294,2026-07-07 19:00:00,2,0.0,4
ORD-0008051,PRD-0364,2026-04-18 07:00:00,1,0.1,1
ORD-0008052,PRD-0119,2026-08-03 01:00:00,4,0.1,4
ORD-0008053,PRD-0238,2026-01-06 15:00:00,4,0.0,5
ORD-0008054,PRD-0034,2026-03-26 09:00:00,2,0.0,5
ORD-0008055,PRD-0169,2026-05-28 07:00:00,3,0.05,5
ORD-0008056,PRD-0010,2026-07-22 06:00:00,1,0.0,3
ORD-0008057,PRD-0122,2026-08-12 15:00:00,3,0.2,2
ORD-0008058,PRD-0401,2026-05-01 10:00:00,4,0.0,1
ORD-0008059,PRD-0145,2026-04-25 21:00:00,3,0.05,5
ORD-0008060,PRD-0451,2026-08-02 08:00:00,1,0.0,4
ORD-0008061,PRD-0446,2026-06-07 05:00:00,1,0.2,4
ORD-0008062,PRD-0223,2026-01-16 20:00:00,4,0.0,4
ORD-0008063,PRD-0371,2026-03-05 16:00:00,2,0.0,5
ORD-0008064,PRD-0257,2026-07-24 05:00:00,2,0.0,4
ORD-0008065,PRD-0268,2026-07-10 11:00:00,4,0.1,5
ORD-0008066,PRD-0359,2026-06-01 04:00:00,1,0.0,5
ORD-0008067,PRD-0004,2026-07-30 09:00:00,2,0.0,4
ORD-0008068,PRD-0426,2026-02-05 08:00:00,3,0.0,5
ORD-0008069,PRD-0397,2026-07-28 00:00:00,4,0.0,5
ORD-0008070,PRD-0354,2026-06-21 23:00:00,3,0.0,5
ORD-0008071,PRD-0106,2026-03-22 07:00:00,1,0.0,4
ORD-0008072,PRD-0085,2026-04-01 05:00:00,2,0.05,3
ORD-0008073,PRD-0214,2026-06-28 14:00:00,1,0.05,5
ORD-0008074,PRD-0121,2026-03-30 09:00:00,3,0.1,4
ORD-0008075,PRD-0132,2026-07-16 14:00:00,1,0.2,5
ORD-0008076,PRD-0338,2026-08-06 14:00:00,1,0.0,5
ORD-0008077,PRD-0197,2026-05-02 14:00:00,4,0.05,5
ORD-0008078,PRD-0019,2026-07-15 01:00:00,4,0.0,2
ORD-0008079,PRD-0130,2026-01-20 16:00:00,1,0.0,5
ORD-0008080,PRD-0012,2026-03-16 11:00:00,4,0.0,5
ORD-0008081,PRD-0081,2026-01-05 17:00:00,1,0.0,5
ORD-0008082,PRD-0330,2026-08-18 02:00:00,3,0.0,4
ORD-0008083,PRD-0354,2026-02-25 16:00:00,4,0.0,5
ORD-0008084,PRD-0262,2026-01-15 02:00:00,1,0.05,4
ORD-0008085,PRD-0392,2026-04-06 05:00:00,4,0.0,3
ORD-0008086,PRD-0125,2026-02-19 20:00:00,1,0.0,5
ORD-0008087,PRD-0307,2026-01-04 06:00:00,4,0.0,5
ORD-0008088,PRD-0267,2026-07-09 23:00:00,2,0.0,4
ORD-0008089,PRD-0447,2026-04-21 12:00:00,1,0.0,5
ORD-0008090,PRD-0441,2026-07-14 01:00:00,2,0.0,2
ORD-0008091,PRD-0383,2026-07-02 12:00:00,1,0.0,2
ORD-0008092,PRD-0140,2026-06-29 22:00:00,2,0.05,5
ORD-0008093,PRD-0329,2026-04-21 00:00:00,1,0.05,3
ORD-0008094,PRD-0002,2026-08-13 09:00:00,4,0.0,5
ORD-0008095,PRD-0008,2026-08-30 02:00:00,2,0.0,5
ORD-0008096,PRD-0250,2026-02-22 08:00:00,4,0.1,4
ORD-0008097,PRD-0139,2026-02-04 11:00:00,1,0.0,5
ORD-0008098,PRD-0124,2026-04-24 06:00:00,4,0.0,1
ORD-0008099,PRD-0309,2026-07-25 03:00:00,1,0.0,5
ORD-0008100,PRD-0228,2026-04-28 02:00:00,4,0.05,5
ORD-0008101,PRD-0010,2026-05-22 01:00:00,2,0.0,5
ORD-0008102,PRD-0469,2026-03-23 21:00:00,1,0.05,4
ORD-0008103,PRD-0212,2026-04-12 03:00:00,4,0.0,3
ORD-0008104,PRD-0112,2026-04-29 09:00:00,1,0.0,4
ORD-0008105,PRD-0008,2026-01-26 13:00:00,1,0.0,5
ORD-0008106,PRD-0292,2026-01-24 10:00:00,1,0.05,5
ORD-0008107,PRD-0477,2026-07-21 02:00:00,3,0.1,1
ORD-0008108,PRD-0362,2026-07-01 08:00:00,1,0.0,4
ORD-0008109,PRD-0460,2026-01-08 16:00:00,4,0.0,5
ORD-0008110,PRD-0253,2026-04-02 08:00:00,3,0.0,4
ORD-0008111,PRD-0014,2026-08-31 01:00:00,4,0.0,3
ORD-0008112,PRD-0240,2026-06-19 09:00:00,3,0.0,5
ORD-0008113,PRD-0438,2026-01-11 05:00:00,1,0.0,4
ORD-0008114,PRD-0242,2026-06-20 06:00:00,2,0.2,5
ORD-0008115,PRD-0469,2026-04-04 02:00:00,2,0.0,3
ORD-0008116,PRD-0342,2026-02-06 01:00:00,1,0.0,4
ORD-0008117,PRD-0149,2026-03-28 23:00:00,3,0.0,4
ORD-0008118,PRD-0236,2026-01-26 00:00:00,4,0.0,5
ORD-0008119,PRD-0306,2026-07-30 17:00:00,2,0.0,5
ORD-0008120,PRD-0478,2026-08-19 17:00:00,1,0.05,4
ORD-0008121,PRD-0167,2026-05-07 09:00:00,1,0.0,5
ORD-0008122,PRD-0020,2026-03-27 16:00:00,3,0.2,4
ORD-0008123,PRD-0216,2026-03-30 19:00:00,2,0.0,4
ORD-0008124,PRD-0343,2026-01-23 04:00:00,1,0.0,5
